Passport,Destination,Requirement
Ukraine,Israel,visa required
Ukraine,Italy,90
Ukraine,Jamaica,visa required
Ukraine,Japan,visa required
Ukraine,Jordan,visa on arrival
Ukraine,Kazakhstan,visa required
Ukraine,Kenya,visa on arrival
Ukraine,Kiribati,visa required
Ukraine,Kosovo,visa required
Ukraine,Kuwait,e-visa
Ukraine,Kyrgyzstan,90
Ukraine,Laos,visa required
Ukraine,Latvia,90
Ukraine,Lebanon,visa on arrival
Ukraine,Lesotho,e-visa
Ukraine,Liberia,visa required
Ukraine,Libya,visa required
Ukraine,Liechtenstein,90
Ukraine,Lithuania,90
Ukraine,Luxembourg,90
Ukraine,Macao,visa required
Ukraine,Madagascar,visa on arrival
Ukraine,Malawi,e-visa
Ukraine,Malaysia,visa required
Ukraine,Maldives,visa required
Ukraine,Mali,visa required
Ukraine,Malta,90
Ukraine,Marshall Islands,visa required
Ukraine,Mauritania,visa on arrival
Ukraine,Mauritius,visa required
Ukraine,Mexico,e-visa
Ukraine,Micronesia,30
Ukraine,Moldova,visa required
Ukraine,Monaco,90
Ukraine,Mongolia,visa required
Ukraine,Montenegro,visa required
Ukraine,Morocco,visa required
Ukraine,Mozambique,visa on arrival
Ukraine,Myanmar,e-visa
Ukraine,Namibia,90
Ukraine,Nauru,visa required
Ukraine,Nepal,visa on arrival
Ukraine,Netherlands,90
Ukraine,New Zealand,visa required
Ukraine,Nicaragua,90
Ukraine,Niger,visa required
Ukraine,Nigeria,visa on arrival
Ukraine,North Korea,visa required
Ukraine,North Macedonia,90
Ukraine,Norway,90
Ukraine,Oman,visa required
Ukraine,Pakistan,e-visa
Ukraine,Palau,visa on arrival
Ukraine,Palestine,visa free
Ukraine,Panama,visa required
Ukraine,Papua New Guinea,visa required
Ukraine,Paraguay,visa required
Ukraine,Peru,visa required
Ukraine,Philippines,visa required
Ukraine,Poland,90
Ukraine,Portugal,90
Ukraine,Qatar,visa required
Ukraine,Romania,90
Ukraine,Russia,visa required
Ukraine,Rwanda,visa on arrival
Ukraine,Saint Kitts and Nevis,90
Ukraine,Saint Lucia,visa required
Ukraine,Samoa,visa on arrival
Ukraine,San Marino,90
Ukraine,Sao Tome and Principe,e-visa
Ukraine,Saudi Arabia,visa on arrival
Ukraine,Senegal,visa on arrival
Ukraine,Serbia,90
Ukraine,Seychelles,90
Ukraine,Sierra Leone,visa on arrival
Ukraine,Singapore,e-visa
Ukraine,Slovakia,90
Ukraine,Slovenia,90
Ukraine,Solomon Islands,visa required
Ukraine,Somalia,visa on arrival
Ukraine,South Africa,visa required
Ukraine,South Korea,visa required
Ukraine,South Sudan,visa required
Ukraine,Spain,90
Ukraine,Sri Lanka,visa required
Ukraine,Saint Vincent and the Grenadines,30
Ukraine,Sudan,visa required
Ukraine,Suriname,e-visa
Ukraine,Sweden,90
Ukraine,Switzerland,90
Ukraine,Syria,visa required
Ukraine,Taiwan,visa required
Ukraine,Tajikistan,90
Ukraine,Tanzania,visa on arrival
Ukraine,Thailand,30
Ukraine,Timor-Leste,visa required
Ukraine,Togo,visa on arrival
Ukraine,Tonga,visa on arrival
Ukraine,Trinidad and Tobago,visa required
Ukraine,Tunisia,90
Ukraine,Turkmenistan,visa required
Ukraine,Tuvalu,visa on arrival
Ukraine,Turkey,90
Ukraine,Uganda,visa on arrival
Ukraine,Ukraine,-1
Ukraine,United Arab Emirates,visa required
Ukraine,United Kingdom,visa required
Ukraine,United States,visa required
Ukraine,Uruguay,visa required
Ukraine,Uzbekistan,visa free
Ukraine,Vanuatu,90
Ukraine,Vatican,90
Ukraine,Venezuela,visa required
Ukraine,Vietnam,visa required
Ukraine,Yemen,visa required
Ukraine,Zambia,visa on arrival
Ukraine,Zimbabwe,visa on arrival
Ukraine,Afghanistan,visa required
United Arab Emirates,Albania,90
United Arab Emirates,Algeria,visa required
United Arab Emirates,Andorra,visa required
United Arab Emirates,Angola,visa on arrival
United Arab Emirates,Antigua and Barbuda,90
United Arab Emirates,Argentina,visa required
United Arab Emirates,Armenia,visa required
United Arab Emirates,Australia,e-visa
United Arab Emirates,Austria,visa required
United Arab Emirates,Azerbaijan,covid ban
United Arab Emirates,Bahamas,visa required
United Arab Emirates,Bahrain,visa required
United Arab Emirates,Bangladesh,visa on arrival
United Arab Emirates,Barbados,90
United Arab Emirates,Belarus,30
United Arab Emirates,Belgium,visa required
United Arab Emirates,Belize,visa required
United Arab Emirates,Benin,e-visa
United Arab Emirates,Bhutan,visa required
United Arab Emirates,Bolivia,visa on arrival
United Arab Emirates,Bosnia and Herzegovina,visa required
United Arab Emirates,Botswana,visa required
United Arab Emirates,Brazil,visa required
United Arab Emirates,Brunei,visa required
United Arab Emirates,Bulgaria,visa required
United Arab Emirates,Burkina Faso,visa free
United Arab Emirates,Burundi,e-visa
United Arab Emirates,Cambodia,visa on arrival
United Arab Emirates,Cameroon,visa required
United Arab Emirates,Canada,visa required
United Arab Emirates,Cape Verde,visa on arrival
United Arab Emirates,Central African Republic,visa on arrival
United Arab Emirates,Chad,visa free
United Arab Emirates,Chile,visa required
United Arab Emirates,China,30
United Arab Emirates,Colombia,visa required
United Arab Emirates,Comoros,visa on arrival
United Arab Emirates,Congo,visa on arrival
United Arab Emirates,DR Congo,visa on arrival
United Arab Emirates,Costa Rica,visa required
United Arab Emirates,Ivory Coast,visa on arrival
United Arab Emirates,Croatia,visa required
United Arab Emirates,Cuba,visa required
United Arab Emirates,Cyprus,visa required
United Arab Emirates,Czech Republic,visa required
United Arab Emirates,Denmark,visa required
United Arab Emirates,Djibouti,e-visa
United Arab Emirates,Dominica,visa required
United Arab Emirates,Dominican Republic,visa free
United Arab Emirates,Ecuador,90
United Arab Emirates,Egypt,90
United Arab Emirates,El Salvador,90
United Arab Emirates,Equatorial Guinea,visa on arrival
United Arab Emirates,Eritrea,visa required
United Arab Emirates,Estonia,visa required
United Arab Emirates,Swaziland,visa required
United Arab Emirates,Ethiopia,visa on arrival
United Arab Emirates,Fiji,visa required
United Arab Emirates,Finland,visa required
United Arab Emirates,France,visa required
United Arab Emirates,Gabon,visa on arrival
United Arab Emirates,Gambia,90
United Arab Emirates,Georgia,visa required
United Arab Emirates,Germany,visa required
United Arab Emirates,Ghana,visa required
United Arab Emirates,Greece,visa required
United Arab Emirates,Grenada,90
United Arab Emirates,Guatemala,90
United Arab Emirates,Guinea,visa on arrival
United Arab Emirates,Guinea-Bissau,visa on arrival
United Arab Emirates,Guyana,visa on arrival
United Arab Emirates,Haiti,90
United Arab Emirates,Honduras,visa required
United Arab Emirates,Hong Kong,visa required
United Arab Emirates,Hungary,visa required
United Arab Emirates,Iceland,visa required
United Arab Emirates,India,visa on arrival
United Arab Emirates,Indonesia,visa required
United Arab Emirates,Iran,visa on arrival
United Arab Emirates,Iraq,visa required
United Arab Emirates,Ireland,visa free
United Arab Emirates,Israel,visa required
United Arab Emirates,Italy,visa required
United Arab Emirates,Jamaica,visa required
United Arab Emirates,Japan,visa required
United Arab Emirates,Jordan,90
United Arab Emirates,Kazakhstan,visa required
United Arab Emirates,Kenya,visa on arrival
United Arab Emirates,Kiribati,visa required
United Arab Emirates,Kosovo,visa required
United Arab Emirates,Kuwait,visa required
United Arab Emirates,Kyrgyzstan,60
United Arab Emirates,Laos,visa required
United Arab Emirates,Latvia,visa required
United Arab Emirates,Lebanon,180
United Arab Emirates,Lesotho,e-visa
United Arab Emirates,Liberia,visa on arrival
United Arab Emirates,Libya,visa required
United Arab Emirates,Liechtenstein,visa required
United Arab Emirates,Lithuania,visa required
United Arab Emirates,Luxembourg,visa required
United Arab Emirates,Macao,visa required
United Arab Emirates,Madagascar,visa on arrival
United Arab Emirates,Malawi,visa on arrival
United Arab Emirates,Malaysia,visa required
United Arab Emirates,Maldives,visa required
United Arab Emirates,Mali,90
United Arab Emirates,Malta,visa required
United Arab Emirates,Marshall Islands,visa required
United Arab Emirates,Mauritania,visa on arrival
United Arab Emirates,Mauritius,visa required
United Arab Emirates,Mexico,180
United Arab Emirates,Micronesia,30
United Arab Emirates,Moldova,visa required
United Arab Emirates,Monaco,visa required
United Arab Emirates,Mongolia,visa required
United Arab Emirates,Montenegro,visa required
United Arab Emirates,Morocco,90
United Arab Emirates,Mozambique,visa on arrival
United Arab Emirates,Myanmar,visa required
United Arab Emirates,Namibia,visa required
United Arab Emirates,Nauru,visa free
United Arab Emirates,Nepal,visa on arrival
United Arab Emirates,Netherlands,visa required
United Arab Emirates,New Zealand,visa required
United Arab Emirates,Nicaragua,90
United Arab Emirates,Niger,visa on arrival
United Arab Emirates,Nigeria,visa on arrival
United Arab Emirates,North Korea,visa required
United Arab Emirates,North Macedonia,90
United Arab Emirates,Norway,visa required
United Arab Emirates,Oman,visa required
United Arab Emirates,Pakistan,visa on arrival
United Arab Emirates,Palau,visa on arrival
United Arab Emirates,Palestine,visa free
United Arab Emirates,Panama,visa required
United Arab Emirates,Papua New Guinea,visa required
United Arab Emirates,Paraguay,visa required
United Arab Emirates,Peru,visa required
United Arab Emirates,Philippines,30
United Arab Emirates,Poland,visa required
United Arab Emirates,Portugal,visa required
United Arab Emirates,Qatar,visa required
United Arab Emirates,Romania,visa required
United Arab Emirates,Russia,visa required
United Arab Emirates,Rwanda,visa on arrival
United Arab Emirates,Saint Kitts and Nevis,90
United Arab Emirates,Saint Lucia,60
United Arab Emirates,Samoa,visa on arrival
United Arab Emirates,San Marino,visa required
United Arab Emirates,Sao Tome and Principe,15
United Arab Emirates,Saudi Arabia,visa required
United Arab Emirates,Senegal,visa on arrival
United Arab Emirates,Serbia,90
United Arab Emirates,Seychelles,90
United Arab Emirates,Sierra Leone,visa on arrival
United Arab Emirates,Singapore,30
United Arab Emirates,Slovakia,visa required
United Arab Emirates,Slovenia,visa required
United Arab Emirates,Solomon Islands,visa required
United Arab Emirates,Somalia,visa on arrival
United Arab Emirates,South Africa,90
United Arab Emirates,South Korea,visa required
United Arab Emirates,South Sudan,60
United Arab Emirates,Spain,visa required
United Arab Emirates,Sri Lanka,visa required
United Arab Emirates,Saint Vincent and the Grenadines,90
United Arab Emirates,Sudan,visa free
United Arab Emirates,Suriname,e-visa
United Arab Emirates,Sweden,visa required
United Arab Emirates,Switzerland,visa required
United Arab Emirates,Syria,visa free
United Arab Emirates,Taiwan,e-visa
United Arab Emirates,Tajikistan,visa on arrival
United Arab Emirates,Tanzania,visa on arrival
United Arab Emirates,Thailand,30
United Arab Emirates,Timor-Leste,visa required
United Arab Emirates,Togo,visa on arrival
United Arab Emirates,Tonga,60
United Arab Emirates,Trinidad and Tobago,visa required
United Arab Emirates,Tunisia,90
United Arab Emirates,Turkmenistan,visa required
United Arab Emirates,Tuvalu,visa on arrival
United Arab Emirates,Turkey,e-visa
United Arab Emirates,Uganda,visa on arrival
United Arab Emirates,Ukraine,visa required
United Arab Emirates,United Arab Emirates,-1
United Arab Emirates,United Kingdom,e-visa
United Arab Emirates,United States,visa required
United Arab Emirates,Uruguay,visa required
United Arab Emirates,Uzbekistan,30
United Arab Emirates,Vanuatu,90
United Arab Emirates,Vatican,visa required
United Arab Emirates,Venezuela,visa required
United Arab Emirates,Vietnam,visa required
United Arab Emirates,Yemen,visa on arrival
United Arab Emirates,Zambia,visa on arrival
United Arab Emirates,Zimbabwe,visa on arrival
United Arab Emirates,Afghanistan,visa required
United Kingdom,Albania,90
United Kingdom,Algeria,visa required
United Kingdom,Andorra,visa free
United Kingdom,Angola,visa on arrival
United Kingdom,Antigua and Barbuda,180
United Kingdom,Argentina,visa required
United Kingdom,Armenia,visa required
United Kingdom,Australia,e-visa
United Kingdom,Austria,visa free
United Kingdom,Azerbaijan,covid ban
United Kingdom,Bahamas,visa required
United Kingdom,Bahrain,e-visa
United Kingdom,Bangladesh,visa on arrival
United Kingdom,Barbados,180
United Kingdom,Belarus,30
United Kingdom,Belgium,visa free
United Kingdom,Belize,visa required
United Kingdom,Benin,e-visa
United Kingdom,Bhutan,visa required
United Kingdom,Bolivia,visa required
United Kingdom,Bosnia and Herzegovina,visa required
United Kingdom,Botswana,visa required
United Kingdom,Brazil,visa required
United Kingdom,Brunei,visa required
United Kingdom,Bulgaria,visa free
United Kingdom,Burkina Faso,visa on arrival
United Kingdom,Burundi,visa required
United Kingdom,Cambodia,visa on arrival
United Kingdom,Cameroon,visa required
United Kingdom,Canada,visa required
United Kingdom,Cape Verde,30
United Kingdom,Central African Republic,visa required
United Kingdom,Chad,visa required
United Kingdom,Chile,visa required
United Kingdom,China,visa required
United Kingdom,Colombia,visa required
United Kingdom,Comoros,visa on arrival
United Kingdom,Congo,visa required
United Kingdom,DR Congo,visa required
United Kingdom,Costa Rica,visa required
United Kingdom,Ivory Coast,e-visa
United Kingdom,Croatia,visa free
United Kingdom,Cuba,visa required
United Kingdom,Cyprus,visa free
United Kingdom,Czech Republic,visa free
United Kingdom,Denmark,visa free
United Kingdom,Djibouti,e-visa
United Kingdom,Dominica,visa required
United Kingdom,Dominican Republic,visa free
United Kingdom,Ecuador,90
United Kingdom,Egypt,visa on arrival
United Kingdom,El Salvador,90
United Kingdom,Equatorial Guinea,visa required
United Kingdom,Eritrea,visa required
United Kingdom,Estonia,visa free
United Kingdom,Swaziland,visa required
United Kingdom,Ethiopia,visa on arrival
United Kingdom,Fiji,visa required
United Kingdom,Finland,visa free
United Kingdom,France,visa free
United Kingdom,Gabon,visa on arrival
United Kingdom,Gambia,90
United Kingdom,Georgia,visa required
United Kingdom,Germany,visa free
United Kingdom,Ghana,visa required
United Kingdom,Greece,visa free
United Kingdom,Grenada,90
United Kingdom,Guatemala,90
United Kingdom,Guinea,e-visa
United Kingdom,Guinea-Bissau,visa on arrival
United Kingdom,Guyana,90
United Kingdom,Haiti,90
United Kingdom,Honduras,visa required
United Kingdom,Hong Kong,visa required
United Kingdom,Hungary,visa free
United Kingdom,Iceland,visa free
United Kingdom,India,e-visa
United Kingdom,Indonesia,visa required
United Kingdom,Iran,visa required
United Kingdom,Iraq,visa required
United Kingdom,Ireland,visa free
United Kingdom,Israel,visa required
United Kingdom,Italy,visa free
United Kingdom,Jamaica,visa required
United Kingdom,Japan,visa required
United Kingdom,Jordan,visa on arrival
United Kingdom,Kazakhstan,visa required
United Kingdom,Kenya,visa on arrival
United Kingdom,Kiribati,120
United Kingdom,Kosovo,visa required
United Kingdom,Kuwait,visa on arrival
United Kingdom,Kyrgyzstan,60
United Kingdom,Laos,visa required
United Kingdom,Latvia,visa free
United Kingdom,Lebanon,visa on arrival
United Kingdom,Lesotho,visa free
United Kingdom,Liberia,visa required
United Kingdom,Libya,visa required
United Kingdom,Liechtenstein,visa free
United Kingdom,Lithuania,visa free
United Kingdom,Luxembourg,visa free
United Kingdom,Macao,visa required
United Kingdom,Madagascar,visa on arrival
United Kingdom,Malawi,visa on arrival
United Kingdom,Malaysia,visa required
United Kingdom,Maldives,visa required
United Kingdom,Mali,visa required
United Kingdom,Malta,visa free
United Kingdom,Marshall Islands,visa required
United Kingdom,Mauritania,visa on arrival
United Kingdom,Mauritius,visa required
United Kingdom,Mexico,180
United Kingdom,Micronesia,30
United Kingdom,Moldova,visa required
United Kingdom,Monaco,visa free
United Kingdom,Mongolia,visa required
United Kingdom,Montenegro,visa required
United Kingdom,Morocco,90
United Kingdom,Mozambique,visa on arrival
United Kingdom,Myanmar,e-visa
United Kingdom,Namibia,90
United Kingdom,Nauru,visa required
United Kingdom,Nepal,visa on arrival
United Kingdom,Netherlands,visa free
United Kingdom,New Zealand,visa required
United Kingdom,Nicaragua,90
United Kingdom,Niger,visa required
United Kingdom,Nigeria,visa on arrival
United Kingdom,North Korea,visa required
United Kingdom,North Macedonia,90
United Kingdom,Norway,visa free
United Kingdom,Oman,visa required
United Kingdom,Pakistan,e-visa
United Kingdom,Palau,visa on arrival
United Kingdom,Palestine,visa free
United Kingdom,Panama,visa required
United Kingdom,Papua New Guinea,visa on arrival
United Kingdom,Paraguay,visa required
United Kingdom,Peru,visa required
United Kingdom,Philippines,30
United Kingdom,Poland,visa free
United Kingdom,Portugal,visa free
United Kingdom,Qatar,visa required
United Kingdom,Romania,visa free
United Kingdom,Russia,visa required
United Kingdom,Rwanda,visa on arrival
United Kingdom,Saint Kitts and Nevis,180
United Kingdom,Saint Lucia,42
United Kingdom,Samoa,visa on arrival
United Kingdom,San Marino,visa free
United Kingdom,Sao Tome and Principe,15
United Kingdom,Saudi Arabia,visa on arrival
United Kingdom,Senegal,90
United Kingdom,Serbia,90
United Kingdom,Seychelles,90
United Kingdom,Sierra Leone,visa on arrival
United Kingdom,Singapore,90
United Kingdom,Slovakia,visa free
United Kingdom,Slovenia,visa free
United Kingdom,Solomon Islands,visa required
United Kingdom,Somalia,visa on arrival
United Kingdom,South Africa,90
United Kingdom,South Korea,90
United Kingdom,South Sudan,visa required
United Kingdom,Spain,visa free
United Kingdom,Sri Lanka,visa required
United Kingdom,Saint Vincent and the Grenadines,30
United Kingdom,Sudan,visa required
United Kingdom,Suriname,e-visa
United Kingdom,Sweden,visa free
United Kingdom,Switzerland,visa free
United Kingdom,Syria,visa required
United Kingdom,Taiwan,visa required
United Kingdom,Tajikistan,visa on arrival
United Kingdom,Tanzania,visa on arrival
United Kingdom,Thailand,30
United Kingdom,Timor-Leste,visa required
United Kingdom,Togo,visa on arrival
United Kingdom,Tonga,visa on arrival
United Kingdom,Trinidad and Tobago,visa free
United Kingdom,Tunisia,90
United Kingdom,Turkmenistan,visa required
United Kingdom,Tuvalu,visa on arrival
United Kingdom,Turkey,90
United Kingdom,Uganda,visa on arrival
United Kingdom,Ukraine,visa required
United Kingdom,United Arab Emirates,visa required
United Kingdom,United Kingdom,-1
United Kingdom,United States,visa required
United Kingdom,Uruguay,visa required
United Kingdom,Uzbekistan,30
United Kingdom,Vanuatu,30
United Kingdom,Vatican,visa free
United Kingdom,Venezuela,90
United Kingdom,Vietnam,visa required
United Kingdom,Yemen,visa required
United Kingdom,Zambia,visa on arrival
United Kingdom,Zimbabwe,visa on arrival
United Kingdom,Afghanistan,visa required
United States,Albania,90
United States,Algeria,visa required
United States,Andorra,visa required
United States,Angola,visa on arrival
United States,Antigua and Barbuda,180
United States,Argentina,visa required
United States,Armenia,visa required
United States,Australia,visa required
United States,Austria,visa required
United States,Azerbaijan,covid ban
United States,Bahamas,visa required
United States,Bahrain,e-visa
United States,Bangladesh,visa on arrival
United States,Barbados,180
United States,Belarus,30
