Passport,Destination,Requirement
UG,SD,visa required
UG,SR,e-visa
UG,SE,visa required
UG,CH,visa required
UG,SY,visa required
UG,TW,visa required
UG,TJ,e-visa
UG,TZ,90
UG,TH,visa required
UG,TL,visa required
UG,TG,visa on arrival
UG,TO,visa required
UG,TT,visa required
UG,TN,visa required
UG,TM,visa required
UG,TV,visa on arrival
UG,TR,visa required
UG,UG,-1
UG,UA,visa required
UG,AE,e-visa
UG,GB,visa required
UG,US,visa required
UG,UY,visa required
UG,UZ,e-visa
UG,VU,30
UG,VA,visa required
UG,VE,visa required
UG,VN,visa required
UG,YE,visa required
UG,ZM,90
UG,ZW,90
UG,AF,visa required
UA,AL,90
UA,DZ,visa required
UA,AD,90
UA,AO,visa on arrival
UA,AG,180
UA,AR,visa required
UA,AM,visa required
UA,AU,e-visa
UA,AT,90
UA,AZ,covid ban
UA,BS,visa required
UA,BH,visa required
UA,BD,visa on arrival
UA,BB,28
UA,BY,visa free
UA,BE,90
UA,BZ,visa required
UA,BJ,e-visa
UA,BT,visa required
UA,BO,visa on arrival
UA,BA,visa required
UA,BW,visa required
UA,BR,visa required
UA,BN,visa required
UA,BG,90
UA,BF,visa required
UA,BI,visa required
UA,KH,visa on arrival
UA,CM,visa required
UA,CA,visa required
UA,CV,visa on arrival
UA,CF,visa required
UA,TD,visa required
UA,CL,visa required
UA,CN,visa required
UA,CO,e-visa
UA,KM,visa on arrival
UA,CG,visa required
UA,CD,visa required
UA,CR,visa required
UA,CI,e-visa
UA,HR,90
UA,CU,visa required
UA,CY,90
UA,CZ,90
UA,DK,90
UA,DJ,e-visa
UA,DM,visa required
UA,DO,visa free
UA,EC,90
UA,EG,visa on arrival
UA,SV,90
UA,GQ,visa required
UA,ER,visa required
UA,EE,90
UA,SZ,visa required
UA,ET,e-visa
UA,FJ,visa required
UA,FI,90
UA,FR,90
UA,GA,e-visa
UA,GM,90
UA,GE,visa required
UA,DE,90
UA,GH,visa required
UA,GR,90
UA,GD,visa required
UA,GT,90
UA,GN,e-visa
UA,GW,visa on arrival
UA,GY,visa required
UA,HT,90
UA,HN,visa required
UA,HK,visa required
UA,HU,90
UA,IS,90
UA,IN,e-visa
UA,ID,visa required
UA,IR,visa on arrival
UA,IQ,visa required
UA,IE,visa required
UA,IL,visa required
UA,IT,90
UA,JM,visa required
UA,JP,visa required
UA,JO,visa on arrival
UA,KZ,visa required
UA,KE,visa on arrival
UA,KI,visa required
UA,XK,visa required
UA,KW,e-visa
UA,KG,90
UA,LA,visa required
UA,LV,90
UA,LB,visa on arrival
UA,LS,e-visa
UA,LR,visa required
UA,LY,visa required
UA,LI,90
UA,LT,90
UA,LU,90
UA,MO,visa required
UA,MG,visa on arrival
UA,MW,e-visa
UA,MY,visa required
UA,MV,visa required
UA,ML,visa required
UA,MT,90
UA,MH,visa required
UA,MR,visa on arrival
UA,MU,visa required
UA,MX,e-visa
UA,FM,30
UA,MD,visa required
UA,MC,90
UA,MN,visa required
UA,ME,visa required
UA,MA,visa required
UA,MZ,visa on arrival
UA,MM,e-visa
UA,NA,90
UA,NR,visa required
UA,NP,visa on arrival
UA,NL,90
UA,NZ,visa required
UA,NI,90
UA,NE,visa required
UA,NG,visa on arrival
UA,KP,visa required
UA,MK,90
UA,NO,90
UA,OM,visa required
UA,PK,e-visa
UA,PW,visa on arrival
UA,PS,visa free
UA,PA,visa required
UA,PG,visa required
UA,PY,visa required
UA,PE,visa required
UA,PH,visa required
UA,PL,90
UA,PT,90
UA,QA,visa required
UA,RO,90
UA,RU,visa required
UA,RW,visa on arrival
UA,KN,90
UA,LC,visa required
UA,WS,visa on arrival
UA,SM,90
UA,ST,e-visa
UA,SA,visa on arrival
UA,SN,visa on arrival
UA,RS,90
UA,SC,90
UA,SL,visa on arrival
UA,SG,e-visa
UA,SK,90
UA,SI,90
UA,SB,visa required
UA,SO,visa on arrival
UA,ZA,visa required
UA,KR,visa required
UA,SS,visa required
UA,ES,90
UA,LK,visa required
UA,VC,30
UA,SD,visa required
UA,SR,e-visa
UA,SE,90
UA,CH,90
UA,SY,visa required
UA,TW,visa required
UA,TJ,90
UA,TZ,visa on arrival
UA,TH,30
UA,TL,visa required
UA,TG,visa on arrival
UA,TO,visa on arrival
UA,TT,visa required
UA,TN,90
UA,TM,visa required
UA,TV,visa on arrival
UA,TR,90
UA,UG,visa on arrival
UA,UA,-1
UA,AE,visa required
UA,GB,visa required
UA,US,visa required
UA,UY,visa required
UA,UZ,visa free
UA,VU,90
UA,VA,90
UA,VE,visa required
UA,VN,visa required
UA,YE,visa required
UA,ZM,visa on arrival
UA,ZW,visa on arrival
UA,AF,visa required
AE,AL,90
AE,DZ,visa required
AE,AD,visa required
AE,AO,visa on arrival
AE,AG,90
AE,AR,visa required
AE,AM,visa required
AE,AU,e-visa
AE,AT,visa required
AE,AZ,covid ban
AE,BS,visa required
AE,BH,visa required
AE,BD,visa on arrival
AE,BB,90
AE,BY,30
AE,BE,visa required
AE,BZ,visa required
AE,BJ,e-visa
AE,BT,visa required
AE,BO,visa on arrival
AE,BA,visa required
AE,BW,visa required
AE,BR,visa required
AE,BN,visa required
AE,BG,visa required
AE,BF,visa free
AE,BI,e-visa
AE,KH,visa on arrival
AE,CM,visa required
AE,CA,visa required
AE,CV,visa on arrival
AE,CF,visa on arrival
AE,TD,visa free
AE,CL,visa required
AE,CN,30
AE,CO,visa required
AE,KM,visa on arrival
AE,CG,visa on arrival
AE,CD,visa on arrival
AE,CR,visa required
AE,CI,visa on arrival
AE,HR,visa required
AE,CU,visa required
AE,CY,visa required
AE,CZ,visa required
AE,DK,visa required
AE,DJ,e-visa
AE,DM,visa required
AE,DO,visa free
AE,EC,90
AE,EG,90
AE,SV,90
AE,GQ,visa on arrival
AE,ER,visa required
AE,EE,visa required
AE,SZ,visa required
AE,ET,visa on arrival
AE,FJ,visa required
AE,FI,visa required
AE,FR,visa required
AE,GA,visa on arrival
AE,GM,90
AE,GE,visa required
AE,DE,visa required
AE,GH,visa required
AE,GR,visa required
AE,GD,90
AE,GT,90
AE,GN,visa on arrival
AE,GW,visa on arrival
AE,GY,visa on arrival
AE,HT,90
AE,HN,visa required
AE,HK,visa required
AE,HU,visa required
AE,IS,visa required
AE,IN,visa on arrival
AE,ID,visa required
AE,IR,visa on arrival
AE,IQ,visa required
AE,IE,visa free
AE,IL,visa required
AE,IT,visa required
AE,JM,visa required
AE,JP,visa required
AE,JO,90
AE,KZ,visa required
AE,KE,visa on arrival
AE,KI,visa required
AE,XK,visa required
AE,KW,visa required
AE,KG,60
AE,LA,visa required
AE,LV,visa required
AE,LB,180
AE,LS,e-visa
AE,LR,visa on arrival
AE,LY,visa required
AE,LI,visa required
AE,LT,visa required
AE,LU,visa required
AE,MO,visa required
AE,MG,visa on arrival
AE,MW,visa on arrival
AE,MY,visa required
AE,MV,visa required
AE,ML,90
AE,MT,visa required
AE,MH,visa required
AE,MR,visa on arrival
AE,MU,visa required
AE,MX,180
AE,FM,30
AE,MD,visa required
AE,MC,visa required
AE,MN,visa required
AE,ME,visa required
AE,MA,90
AE,MZ,visa on arrival
AE,MM,visa required
AE,NA,visa required
AE,NR,visa free
AE,NP,visa on arrival
AE,NL,visa required
AE,NZ,visa required
AE,NI,90
AE,NE,visa on arrival
AE,NG,visa on arrival
AE,KP,visa required
AE,MK,90
AE,NO,visa required
AE,OM,visa required
AE,PK,visa on arrival
AE,PW,visa on arrival
AE,PS,visa free
AE,PA,visa required
AE,PG,visa required
AE,PY,visa required
AE,PE,visa required
AE,PH,30
AE,PL,visa required
AE,PT,visa required
AE,QA,visa required
AE,RO,visa required
AE,RU,visa required
AE,RW,visa on arrival
AE,KN,90
AE,LC,60
AE,WS,visa on arrival
AE,SM,visa required
AE,ST,15
AE,SA,visa required
AE,SN,visa on arrival
AE,RS,90
AE,SC,90
AE,SL,visa on arrival
AE,SG,30
AE,SK,visa required
AE,SI,visa required
AE,SB,visa required
AE,SO,visa on arrival
AE,ZA,90
AE,KR,visa required
AE,SS,60
AE,ES,visa required
AE,LK,visa required
AE,VC,90
AE,SD,visa free
AE,SR,e-visa
AE,SE,visa required
AE,CH,visa required
AE,SY,visa free
AE,TW,e-visa
AE,TJ,visa on arrival
AE,TZ,visa on arrival
AE,TH,30
AE,TL,visa required
AE,TG,visa on arrival
AE,TO,60
AE,TT,visa required
AE,TN,90
AE,TM,visa required
AE,TV,visa on arrival
AE,TR,e-visa
AE,UG,visa on arrival
AE,UA,visa required
AE,AE,-1
AE,GB,e-visa
AE,US,visa required
AE,UY,visa required
AE,UZ,30
AE,VU,90
AE,VA,visa required
AE,VE,visa required
AE,VN,visa required
AE,YE,visa on arrival
AE,ZM,visa on arrival
AE,ZW,visa on arrival
AE,AF,visa required
GB,AL,90
GB,DZ,visa required
GB,AD,visa free
GB,AO,visa on arrival
GB,AG,180
GB,AR,visa required
GB,AM,visa required
GB,AU,e-visa
GB,AT,visa free
GB,AZ,covid ban
GB,BS,visa required
GB,BH,e-visa
GB,BD,visa on arrival
GB,BB,180
GB,BY,30
GB,BE,visa free
GB,BZ,visa required
GB,BJ,e-visa
GB,BT,visa required
GB,BO,visa required
GB,BA,visa required
GB,BW,visa required
GB,BR,visa required
GB,BN,visa required
GB,BG,visa free
GB,BF,visa on arrival
GB,BI,visa required
GB,KH,visa on arrival
GB,CM,visa required
GB,CA,visa required
GB,CV,30
GB,CF,visa required
GB,TD,visa required
GB,CL,visa required
GB,CN,visa required
GB,CO,visa required
GB,KM,visa on arrival
GB,CG,visa required
GB,CD,visa required
GB,CR,visa required
GB,CI,e-visa
GB,HR,visa free
GB,CU,visa required
GB,CY,visa free
GB,CZ,visa free
GB,DK,visa free
GB,DJ,e-visa
GB,DM,visa required
GB,DO,visa free
GB,EC,90
GB,EG,visa on arrival
GB,SV,90
GB,GQ,visa required
GB,ER,visa required
GB,EE,visa free
GB,SZ,visa required
GB,ET,visa on arrival
GB,FJ,visa required
GB,FI,visa free
GB,FR,visa free
GB,GA,visa on arrival
GB,GM,90
GB,GE,visa required
GB,DE,visa free
GB,GH,visa required
GB,GR,visa free
GB,GD,90
GB,GT,90
GB,GN,e-visa
GB,GW,visa on arrival
GB,GY,90
GB,HT,90
GB,HN,visa required
GB,HK,visa required
GB,HU,visa free
GB,IS,visa free
GB,IN,e-visa
GB,ID,visa required
GB,IR,visa required
GB,IQ,visa required
GB,IE,visa free
GB,IL,visa required
GB,IT,visa free
GB,JM,visa required
GB,JP,visa required
GB,JO,visa on arrival
GB,KZ,visa required
GB,KE,visa on arrival
GB,KI,120
GB,XK,visa required
GB,KW,visa on arrival
GB,KG,60
GB,LA,visa required
GB,LV,visa free
GB,LB,visa on arrival
GB,LS,visa free
GB,LR,visa required
GB,LY,visa required
GB,LI,visa free
GB,LT,visa free
GB,LU,visa free
GB,MO,visa required
GB,MG,visa on arrival
GB,MW,visa on arrival
GB,MY,visa required
GB,MV,visa required
GB,ML,visa required
GB,MT,visa free
GB,MH,visa required
GB,MR,visa on arrival
GB,MU,visa required
GB,MX,180
GB,FM,30
GB,MD,visa required
GB,MC,visa free
GB,MN,visa required
GB,ME,visa required
GB,MA,90
GB,MZ,visa on arrival
GB,MM,e-visa
GB,NA,90
GB,NR,visa required
GB,NP,visa on arrival
GB,NL,visa free
GB,NZ,visa required
GB,NI,90
GB,NE,visa required
GB,NG,visa on arrival
GB,KP,visa required
GB,MK,90
GB,NO,visa free
GB,OM,visa required
GB,PK,e-visa
GB,PW,visa on arrival
GB,PS,visa free
GB,PA,visa required
GB,PG,visa on arrival
GB,PY,visa required
GB,PE,visa required
GB,PH,30
GB,PL,visa free
GB,PT,visa free
GB,QA,visa required
GB,RO,visa free
GB,RU,visa required
GB,RW,visa on arrival
GB,KN,180
GB,LC,42
GB,WS,visa on arrival
GB,SM,visa free
GB,ST,15
GB,SA,visa on arrival
GB,SN,90
GB,RS,90
GB,SC,90
GB,SL,visa on arrival
GB,SG,90
GB,SK,visa free
GB,SI,visa free
GB,SB,visa required
GB,SO,visa on arrival
GB,ZA,90
GB,KR,90
GB,SS,visa required
GB,ES,visa free
GB,LK,visa required
GB,VC,30
GB,SD,visa required
GB,SR,e-visa
GB,SE,visa free
GB,CH,visa free
GB,SY,visa required
GB,TW,visa required
GB,TJ,visa on arrival
GB,TZ,visa on arrival
GB,TH,30
GB,TL,visa required
GB,TG,visa on arrival
GB,TO,visa on arrival
GB,TT,visa free
GB,TN,90
GB,TM,visa required
GB,TV,visa on arrival
GB,TR,90
GB,UG,visa on arrival
GB,UA,visa required
GB,AE,visa required
GB,GB,-1
GB,US,visa required
GB,UY,visa required
GB,UZ,30
GB,VU,30
GB,VA,visa free
GB,VE,90
GB,VN,visa required
GB,YE,visa required
GB,ZM,visa on arrival
GB,ZW,visa on arrival
GB,AF,visa required
US,AL,90
US,DZ,visa required
US,AD,visa required
US,AO,visa on arrival
US,AG,180
US,AR,visa required
US,AM,visa required
US,AU,visa required
US,AT,visa required
US,AZ,covid ban
US,BS,visa required
US,BH,e-visa
US,BD,visa on arrival
US,BB,180
US,BY,30
US,BE,visa required
US,BZ,visa required
US,BJ,e-visa
US,BT,visa required
US,BO,visa required
US,BA,visa required
US,BW,visa required
US,BR,visa required
US,BN,visa required
US,BG,visa required
US,BF,visa on arrival
US,BI,visa required
US,KH,visa on arrival
US,CM,visa required
US,CA,visa required
US,CV,30
US,CF,180
US,TD,visa required
US,CL,visa required
US,CN,visa required
US,CO,visa required
US,KM,visa on arrival
US,CG,visa required
US,CD,visa required
US,CR,visa required
US,CI,e-visa
US,HR,visa required
US,CU,visa required
US,CY,visa required
US,CZ,visa required
US,DK,visa required
US,DJ,e-visa
US,DM,visa required
US,DO,visa free
US,EC,90
US,EG,visa on arrival
US,SV,90
US,GQ,visa free
US,ER,visa required
US,EE,visa required
US,SZ,visa required
US,ET,visa on arrival
US,FJ,visa required
US,FI,visa required
US,FR,visa required
US,GA,visa on arrival
US,GM,visa on arrival
US,GE,visa required
US,DE,visa required
US,GH,visa required
US,GR,visa required
US,GD,90
US,GT,90
US,GN,e-visa
US,GW,visa on arrival
US,GY,90
US,HT,90
US,HN,visa required
US,HK,visa required
US,HU,visa required
US,IS,visa required
US,IN,e-visa
US,ID,visa required
US,IR,visa required
US,IQ,visa required
US,IE,visa free
US,IL,visa required
US,IT,visa required
US,JM,visa required
US,JP,90
US,JO,visa on arrival
US,KZ,visa required
US,KE,visa on arrival
US,KI,120
US,XK,visa required
US,KW,visa on arrival
US,KG,60
US,LA,visa required
US,LV,visa required
US,LB,visa on arrival
US,LS,visa free
US,LR,visa required
US,LY,visa required
US,LI,visa required
US,LT,visa required
US,LU,visa required
US,MO,visa required
US,MG,visa on arrival
US,MW,visa on arrival
US,MY,visa required
US,MV,visa required
US,ML,visa required
US,MT,visa required
US,MH,visa required
US,MR,visa on arrival
US,MU,visa required
US,MX,180
US,FM,30
US,MD,visa required
US,MC,visa required
US,MN,visa required
US,ME,visa required
US,MA,90
US,MZ,visa on arrival
US,MM,e-visa
US,NA,90
US,NR,visa required
US,NP,visa on arrival
US,NL,visa required
US,NZ,visa required
US,NI,90
US,NE,visa required
US,NG,visa on arrival
US,KP,visa required
US,MK,90
US,NO,visa required
US,OM,visa required
US,PK,e-visa
US,PW,360
US,PS,visa free
US,PA,visa required
US,PG,visa on arrival
US,PY,visa required
US,PE,visa required
US,PH,30
US,PL,visa required
US,PT,visa required
US,QA,visa required
US,RO,visa required
US,RU,visa required
US,RW,visa on arrival
US,KN,180
US,LC,42
US,WS,visa on arrival
US,SM,visa required
US,ST,15
US,SA,visa on arrival
US,SN,90
US,RS,90
US,SC,90
US,SL,visa on arrival
US,SG,90
US,SK,visa required
US,SI,visa required
US,SB,visa required
US,SO,visa on arrival
US,ZA,visa required
US,KR,90
US,SS,visa required
US,ES,visa required
US,LK,visa required
US,VC,30
US,SD,visa required
US,SR,e-visa
US,SE,visa required
US,CH,visa required
US,SY,visa required
US,TW,visa required
US,TJ,visa on arrival
US,TZ,visa on arrival
US,TH,30
US,TL,visa required
US,TG,visa on arrival
US,TO,visa on arrival
US,TT,90
US,TN,120
US,TM,visa required
US,TV,visa on arrival
US,TR,e-visa
US,UG,visa on arrival
US,UA,visa required
US,AE,visa required
US,GB,180
US,US,-1
US,UY,visa required
US,UZ,e-visa
US,VU,30
US,VA,visa required
US,VE,visa required
US,VN,visa required
US,YE,visa required
US,ZM,visa on arrival
US,ZW,visa on arrival
US,AF,visa required
UY,AL,90
UY,DZ,visa required
UY,AD,visa required
UY,AO,visa on arrival
UY,AG,e-visa
UY,AR,visa required
UY,AM,visa required
UY,AU,e-visa
UY,AT,visa required
UY,AZ,covid ban
UY,BS,visa required
UY,BH,e-visa
UY,BD,visa on arrival
UY,BB,90
UY,BY,30
UY,BE,visa required
UY,BZ,visa required
UY,BJ,e-visa
UY,BT,visa required
UY,BO,visa required
UY,BA,visa required
UY,BW,visa required
UY,BR,visa required
UY,BN,visa required
UY,BG,visa required
UY,BF,visa required
UY,BI,visa required
UY,KH,visa on arrival
UY,CM,visa required
UY,CA,visa required
UY,CV,visa on arrival
UY,CF,visa required
UY,TD,visa required
UY,CL,visa required
UY,CN,visa required
UY,CO,visa required
UY,KM,visa on arrival
UY,CG,visa required
UY,CD,visa required
UY,CR,visa required
UY,CI,e-visa
UY,HR,visa required
UY,CU,visa required
UY,CY,visa required
UY,CZ,visa required
UY,DK,visa required
UY,DJ,e-visa
UY,DM,visa required
UY,DO,visa free
UY,EC,90
UY,EG,visa on arrival
UY,SV,90
UY,GQ,visa required
UY,ER,visa required
UY,EE,visa required
UY,SZ,visa required
UY,ET,e-visa
UY,FJ,visa required
UY,FI,visa required
UY,FR,visa required
UY,GA,e-visa
UY,GM,visa required
UY,GE,visa required
UY,DE,visa required
UY,GH,visa required
UY,GR,visa required
UY,GD,90
UY,GT,90
UY,GN,e-visa
UY,GW,visa on arrival
UY,GY,90
UY,HT,90
UY,HN,visa required
UY,HK,visa required
UY,HU,visa required
UY,IS,visa required
UY,IN,e-visa
UY,ID,visa required
UY,IR,visa on arrival
UY,IQ,visa required
UY,IE,visa free
UY,IL,visa required
UY,IT,visa required
UY,JM,visa required
UY,JP,visa required
UY,JO,visa on arrival
UY,KZ,e-visa
UY,KE,visa on arrival
UY,KI,visa required
UY,XK,visa required
UY,KW,visa required
UY,KG,e-visa
UY,LA,visa required
UY,LV,visa required
UY,LB,visa on arrival
UY,LS,e-visa
UY,LR,visa required
UY,LY,visa required
UY,LI,visa required
UY,LT,visa required
UY,LU,visa required
UY,MO,visa required
UY,MG,visa on arrival
UY,MW,visa on arrival
UY,MY,visa required
UY,MV,visa required
UY,ML,visa required
UY,MT,visa required
UY,MH,visa required
UY,MR,visa on arrival
UY,MU,visa required
UY,MX,180
UY,FM,30
UY,MD,visa required
UY,MC,visa required
UY,MN,visa required
UY,ME,visa required
UY,MA,visa required
UY,MZ,visa on arrival
UY,MM,e-visa
UY,NA,visa required
UY,NR,visa required
UY,NP,visa on arrival
UY,NL,visa required
UY,NZ,visa required
UY,NI,90
UY,NE,visa required
UY,NG,visa on arrival
UY,KP,visa required
UY,MK,90
UY,NO,visa required
UY,OM,visa required
UY,PK,e-visa
UY,PW,visa on arrival
UY,PS,visa free
UY,PA,visa required
UY,PG,visa on arrival
UY,PY,visa required
UY,PE,visa required
UY,PH,30
UY,PL,visa required
UY,PT,visa required
UY,QA,visa required
UY,RO,visa required
UY,RU,visa required
UY,RW,visa on arrival
UY,KN,90
UY,LC,42
UY,WS,visa on arrival
UY,SM,visa required
UY,ST,e-visa
UY,SA,visa required
UY,SN,visa on arrival
UY,RS,90
UY,SC,90
UY,SL,visa required
UY,SG,30
UY,SK,visa required
UY,SI,visa required
UY,SB,visa required
UY,SO,visa on arrival
UY,ZA,90
UY,KR,visa required
UY,SS,visa required
UY,ES,visa required
UY,LK,visa required
UY,VC,30
UY,SD,visa required
UY,SR,e-visa
UY,SE,visa required
UY,CH,visa required
UY,SY,visa required
UY,TW,visa required
UY,TJ,e-visa
UY,TZ,visa on arrival
UY,TH,visa required
UY,TL,visa required
UY,TG,visa on arrival
UY,TO,visa required
UY,TT,90
UY,TN,visa required
UY,TM,visa required
UY,TV,visa on arrival
UY,TR,90
UY,UG,visa on arrival
UY,UA,visa required
UY,AE,visa required
UY,GB,180
UY,US,visa required
UY,UY,-1
UY,UZ,e-visa
UY,VU,30
UY,VA,visa required
UY,VE,90
UY,VN,visa required
UY,YE,visa required
UY,ZM,visa on arrival
UY,ZW,visa on arrival
UY,AF,visa required
UZ,AL,visa required
UZ,DZ,visa required
UZ,AD,visa required
UZ,AO,visa on arrival
UZ,AG,180
UZ,AR,visa required
UZ,AM,visa required
UZ,AU,e-visa
UZ,AT,visa required
UZ,AZ,covid ban
UZ,BS,visa required
UZ,BH,visa required
UZ,BD,visa required
UZ,BB,28
UZ,BY,visa free
UZ,BE,visa required
UZ,BZ,visa required
UZ,BJ,e-visa
UZ,BT,visa required
UZ,BO,visa on arrival
UZ,BA,visa required
UZ,BW,visa required
UZ,BR,visa required
UZ,BN,visa required
UZ,BG,visa required
UZ,BF,visa required
UZ,BI,visa required
UZ,KH,visa on arrival
UZ,CM,visa required
UZ,CA,visa required
UZ,CV,visa on arrival
UZ,CF,visa required
UZ,TD,visa required
UZ,CL,visa required
UZ,CN,visa required
UZ,CO,e-visa
UZ,KM,visa on arrival
UZ,CG,visa required
UZ,CD,visa required
UZ,CR,visa required
UZ,CI,e-visa
UZ,HR,visa required
UZ,CU,visa required
UZ,CY,visa required
UZ,CZ,visa required
UZ,DK,visa required
UZ,DJ,e-visa
UZ,DM,visa required
UZ,DO,visa required
UZ,EC,90
UZ,EG,visa required
UZ,SV,visa required
UZ,GQ,visa required
UZ,ER,visa required
UZ,EE,visa required
UZ,SZ,visa required
UZ,ET,e-visa
UZ,FJ,visa required
UZ,FI,visa required
UZ,FR,visa required
UZ,GA,e-visa
UZ,GM,90
UZ,GE,visa required
UZ,DE,visa required
UZ,GH,visa required
UZ,GR,visa required
UZ,GD,visa required
UZ,GT,visa required
UZ,GN,e-visa
UZ,GW,visa on arrival
UZ,GY,visa required
UZ,HT,90
UZ,HN,visa required
UZ,HK,visa required
UZ,HU,visa required
UZ,IS,visa required
UZ,IN,e-visa
UZ,ID,visa required
UZ,IR,visa on arrival
UZ,IQ,visa required
UZ,IE,visa required
UZ,IL,visa required
UZ,IT,visa required
UZ,JM,visa required
UZ,JP,visa required
UZ,JO,visa on arrival
UZ,KZ,visa required
UZ,KE,visa on arrival
UZ,KI,visa required
UZ,XK,visa required
UZ,KW,visa required
UZ,KG,60
UZ,LA,visa required
UZ,LV,visa required
UZ,LB,visa on arrival
UZ,LS,e-visa
UZ,LR,visa required
UZ,LY,visa required
UZ,LI,visa required
UZ,LT,visa required
UZ,LU,visa required
UZ,MO,visa required
UZ,MG,visa on arrival
UZ,MW,e-visa
UZ,MY,visa required
UZ,MV,visa required
UZ,ML,visa required
UZ,MT,visa required
UZ,MH,visa required
UZ,MR,visa on arrival
UZ,MU,visa required
UZ,MX,visa required
UZ,FM,30
UZ,MD,visa required
UZ,MC,visa required
UZ,MN,visa required
UZ,ME,visa required
UZ,MA,visa required
UZ,MZ,visa on arrival
UZ,MM,e-visa
UZ,NA,90
UZ,NR,visa required
UZ,NP,visa on arrival
UZ,NL,visa required
UZ,NZ,visa required
UZ,NI,visa on arrival
UZ,NE,visa required
UZ,NG,visa on arrival
UZ,KP,visa required
UZ,MK,visa required
UZ,NO,visa required
UZ,OM,visa required
UZ,PK,e-visa
UZ,PW,visa on arrival
